filepath,room_type,split,condition_score
train/not_real_estate/1532036997126363_4246781525651883__003_996563306150217.jpg,not_real_estate,train,3
train/not_real_estate/1658210834462300_4475070562776299__005_10165153600919108.jpg,not_real_estate,train,5
train/not_real_estate/1108280606220345_2681287005586356__001_2681287005586356.jpg,not_real_estate,train,5
train/not_real_estate/1121082361306682_26846667224988176__001_1669323891247698.jpg,not_real_estate,train,4
train/not_real_estate/136756476866142_2179087959299640__008_10242475445721472.jpg,not_real_estate,train,5
train/not_real_estate/1029345667543954_2383443835467457__001_10164457946944382.jpg,not_real_estate,train,5
train/not_real_estate/1121082361306682_26895823243405907__001_26895823243405907.jpg,not_real_estate,train,5
train/not_real_estate/1509783812615243_4389047788022150__001_1740483854098570.jpg,not_real_estate,train,5
train/not_real_estate/1665284003691199_4452980811588157__003_2669900623403829.jpg,not_real_estate,train,5
train/not_real_estate/1692162830827333_27029656266651307__001_27029656266651307.jpg,not_real_estate,train,5
train/not_real_estate/1383397445076108_26985135357808965__002_35693025690342967.jpg,not_real_estate,train,2
train/not_real_estate/1131541966889617_26949148761368917__001_1384917283656428.jpg,not_real_estate,train,3
train/not_real_estate/1121082361306682_26886111447710420__002_26813068598335060.jpg,not_real_estate,train,4
train/not_real_estate/1109406492459598_27243693311937559__005_122111930259270319.jpg,not_real_estate,train,5
train/not_real_estate/1131541966889617_26868446089439185__001_1580783507380900.jpg,not_real_estate,train,5
train/not_real_estate/1250686224969130_26881182448159489__008_35937459085867911.jpg,not_real_estate,train,5
train/not_real_estate/1121082361306682_26882894621365436__003_27293843146865837.jpg,not_real_estate,train,4
train/not_real_estate/1308193765888197_36010170375263760__005_10242093692229695.jpg,not_real_estate,train,4
train/not_real_estate/1131541966889617_26931634133120380__001_26931634133120380.jpg,not_real_estate,train,1
train/not_real_estate/1591401697779759_4237008593219043__004_10164429049917527.jpg,not_real_estate,train,5
train/not_real_estate/1369521363409648_2779966152365155__008_1271682918456765.jpg,not_real_estate,train,4
train/not_real_estate/1121082361306682_26878458035142428__001_26749745457956077.jpg,not_real_estate,train,3
train/not_real_estate/1131541966889617_26900246769592450__004_2880721058932938.jpg,not_real_estate,train,4
train/not_real_estate/1692162830827333_26854417610841841__002_26862991649984074.jpg,not_real_estate,train,5
train/not_real_estate/1658210834462300_4472352516381437__010_26622254504062304.jpg,not_real_estate,train,1
train/not_real_estate/1302750086537790_4234726006673502__006_1966097557627574.jpg,not_real_estate,train,5
train/not_real_estate/1592420637729022_3948585618779167__008_10164032969931168.jpg,not_real_estate,train,4
train/not_real_estate/133922880497171_2056884674867639__012_10241113094794664.jpg,not_real_estate,train,4
train/not_real_estate/137474916300778_26775831512038423__005_996729506214936.jpg,not_real_estate,train,5
train/not_real_estate/1369521363409648_2781042905590813__005_10233733589986069.jpg,not_real_estate,train,3
train/not_real_estate/1444861819075775_4436941789867748__001_1247418544268513.jpg,not_real_estate,train,1
train/not_real_estate/1293017504164975_4080032082130156__001_4080032082130156.jpg,not_real_estate,train,5
train/not_real_estate/167401334126918_2017405015793198__003_2768730156815491.jpg,not_real_estate,train,2
train/not_real_estate/111163552234056_27793093430281029__001_27793093430281029.jpg,not_real_estate,train,3
train/not_real_estate/1100386826745670_27168872206137109__001_1265981882355371.jpg,not_real_estate,train,5
train/not_real_estate/1131541966889617_27058928107057648__001_1594883672637550.jpg,not_real_estate,train,5
train/not_real_estate/1108075092683422_3614165168741056__002_36480419328211917.jpg,not_real_estate,train,3
train/not_real_estate/1100386826745670_27255455600812102__001_2844257769269028.jpg,not_real_estate,train,5
train/not_real_estate/1250686224969130_26893343490276718__006_848381688318554.jpg,not_real_estate,train,3
train/not_real_estate/1308193765888197_36047024851578312__010_27535030919427271.jpg,not_real_estate,train,4
train/not_real_estate/1250686224969130_26914459811498419__004_1423475089812515.jpg,not_real_estate,train,4
train/not_real_estate/1532036997126363_4263539497309419__001_1293941222329496.jpg,not_real_estate,train,4
train/not_real_estate/1592420637729022_3951703471800715__001_986130637503202.jpg,not_real_estate,train,5
train/not_real_estate/137474916300778_26790081980613376__002_1521496586265278.jpg,not_real_estate,train,1
train/not_real_estate/1369521363409648_2779407635754340__001_2779407635754340.jpg,not_real_estate,train,2
train/not_real_estate/1108280606220345_2680796372302086__001_1005133928523602.jpg,not_real_estate,train,3
train/not_real_estate/1369521363409648_2781886672173103__002_3507690252733571.jpg,not_real_estate,train,5
train/not_real_estate/1333924010089214_3477361759078751__002_36738917752374253.jpg,not_real_estate,train,5
train/not_real_estate/1302750086537790_4252914218188014__001_4252914218188014.jpg,not_real_estate,train,1
train/not_real_estate/1369521363409648_2773662352995535__012_2394511931022689.jpg,not_real_estate,train,4
train/not_real_estate/1532036997126363_4248833428780026__004_122210446610451145.jpg,not_real_estate,train,4
train/not_real_estate/1108280606220345_2677818332599890__012_10242475510002328.jpg,not_real_estate,train,5
train/not_real_estate/1532036997126363_4263604217302947__001_1404630968377547.jpg,not_real_estate,train,5
train/not_real_estate/1131541966889617_27021773117439814__004_26876547575295650.jpg,not_real_estate,train,4
train/not_real_estate/1492833544374932_4494267460898177__001_4494267460898177.jpg,not_real_estate,train,5
train/not_real_estate/133922880497171_2058877221335051__002_2482963258816227.jpg,not_real_estate,train,3
train/not_real_estate/131650282168271_1326774689322485__002_26022169934123100.jpg,not_real_estate,train,4
train/not_real_estate/1117824112816877_1663438801588736__001_10164429052627369.jpg,not_real_estate,train,5
train/not_real_estate/1394256424177525_4366003113669493__001_4029033164061029.jpg,not_real_estate,train,4
train/not_real_estate/1665284003691199_4436576089895296__001_4436576089895296.jpg,not_real_estate,train,5
train/not_real_estate/137474916300778_26704203275867914__003_10242476737313761.jpg,not_real_estate,train,5
train/not_real_estate/1131541966889617_26966241142993012__002_27425084970411003.jpg,not_real_estate,train,4
train/not_real_estate/1369521363409648_2776124016082702__001_1672111963836086.jpg,not_real_estate,train,3
train/not_real_estate/1131541966889617_26931634133120380__003_26893535500242922.jpg,not_real_estate,train,1
train/not_real_estate/137474916300778_26797693626518878__008_4050437671767269.jpg,not_real_estate,train,1
train/not_real_estate/1100386826745670_27230578036633192__001_2842361979458607.jpg,not_real_estate,train,5
train/not_real_estate/1532036997126363_4246848132311889__001_27109640908620595.jpg,not_real_estate,train,4
train/not_real_estate/1131541966889617_26918353044448489__002_1414720847354606.jpg,not_real_estate,train,4
train/not_real_estate/167401334126918_2019569408910092__001_10214943078847100.jpg,not_real_estate,train,5
train/not_real_estate/1100386826745670_27256010684089927__001_4625815620987607.jpg,not_real_estate,train,3
train/not_real_estate/128182133878732_27242517932018452__008_10237948959917637.jpg,not_real_estate,train,5
train/not_real_estate/136756476866142_2184306605444442__007_4044825352328501.jpg,not_real_estate,train,1
train/not_real_estate/1383397445076108_26834387876217048__010_122198094572537724.jpg,not_real_estate,train,1
train/not_real_estate/1446203822077011_27392694373667934__003_10164257579694487.jpg,not_real_estate,train,1
train/not_real_estate/1175635132590303_3563807213773071__002_26425938260422097.jpg,not_real_estate,train,3
train/not_real_estate/1333924010089214_3468789353269325__012_1604805668319646.jpg,not_real_estate,train,5
train/not_real_estate/1131541966889617_26949366101347183__005_2129030917893013.jpg,not_real_estate,train,4
train/not_real_estate/1394256424177525_4369074803362324__001_26709646712037425.jpg,not_real_estate,train,5
train/not_real_estate/1250686224969130_26860592893551778__002_1515374360129852.jpg,not_real_estate,train,3
train/not_real_estate/1250686224969130_26911531395124594__001_26911531395124594.jpg,not_real_estate,train,5
train/not_real_estate/1658210834462300_4484146775202011__005_10162863534233193.jpg,not_real_estate,train,5
train/not_real_estate/125793327613639_3043424332517176__001_3043424332517176.jpg,not_real_estate,train,5
train/not_real_estate/111163552234056_27808002058790166__001_825923637261357.jpg,not_real_estate,train,5
train/not_real_estate/1131541966889617_27041089322174860__005_27872770508978509.jpg,not_real_estate,train,4
train/not_real_estate/1509783812615243_4389058598021069__005_966899102899521.jpg,not_real_estate,train,5
train/not_real_estate/1308193765888197_36014925628121568__004_10167690799143916.jpg,not_real_estate,train,5
train/not_real_estate/1369521363409648_2785634191798351__005_27098589386494338.jpg,not_real_estate,train,5
train/not_real_estate/1509783812615243_4389177568009172__003_27878429125077320.jpg,not_real_estate,train,5
train/not_real_estate/1374467126144215_4385128531744711__003_1530212128520045.jpg,not_real_estate,train,1
train/not_real_estate/133922880497171_2055294128360027__006_10163764339262435.jpg,not_real_estate,train,4
train/not_real_estate/1446203822077011_27300319836238722__001_1580532677407532.jpg,not_real_estate,train,5
train/not_real_estate/1692162830827333_26811615838455352__002_26820006080949298.jpg,not_real_estate,train,5
train/not_real_estate/1424244737803677_4557259174502202__008_4389147661405106.jpg,not_real_estate,train,5
train/not_real_estate/1029345667543954_2384997078645466__008_1392531966231269.jpg,not_real_estate,train,5
train/not_real_estate/1369521363409648_2782830978745339__001_2782830978745339.jpg,not_real_estate,train,1
train/not_real_estate/1592420637729022_3961188910852171__001_3961188910852171.jpg,not_real_estate,train,1
train/not_real_estate/167401334126918_2012977406235959__001_2791543691238518.jpg,not_real_estate,train,1
train/not_real_estate/1121082361306682_26902115192776712__004_1749292116033367.jpg,not_real_estate,train,1
train/not_real_estate/1644120495892745_3953840434920728__003_10237641406508289.jpg,not_real_estate,train,5
train/not_real_estate/1369521363409648_2780210015674102__001_10163222044879585.jpg,not_real_estate,train,5
train/not_real_estate/141224653236180_1856384361720192__004_10163601116421749.jpg,not_real_estate,train,3
train/not_real_estate/1121082361306682_26908318272156404__001_27352856717652139.jpg,not_real_estate,train,5
train/not_real_estate/137474916300778_26706040739017501__001_26373420892332474.jpg,not_real_estate,train,5
train/not_real_estate/1369521363409648_2779402765754827__002_122130193071005321.jpg,not_real_estate,train,2
train/not_real_estate/1250686224969130_26881182448159489__007_35937457725868047.jpg,not_real_estate,train,3
train/not_real_estate/167401334126918_2013556686178031__002_2456530724768411.jpg,not_real_estate,train,5
train/not_real_estate/1250686224969130_26819569827654085__002_1741089190215677.jpg,not_real_estate,train,3
train/not_real_estate/1131541966889617_27014716821478777__009_3156016074587475.jpg,not_real_estate,train,3
