filepath,room_type,split,condition_score
test/building_exterior/1108075092683422_3616026948554878__001_3616026948554878.jpg,building_exterior,test,5
test/building_exterior/1108075092683422_3617065861784320__005_1453440326796867.jpg,building_exterior,test,4
test/building_exterior/1108075092683422_3617951425029097__003_1609530301177722.jpg,building_exterior,test,5
test/building_exterior/1108075092683422_3618006338356939__001_3618006338356939.jpg,building_exterior,test,5
test/building_exterior/1108075092683422_3619029888254584__001_3619029888254584.jpg,building_exterior,test,5
test/building_exterior/1108075092683422_3619029888254584__007_1002160745665324.jpg,building_exterior,test,5
test/building_exterior/1108075092683422_3619864668171106__001_3619864668171106.jpg,building_exterior,test,5
test/building_exterior/1108075092683422_3620900794734160__004_1003571035524295.jpg,building_exterior,test,5
test/building_exterior/1108075092683422_3621114074712832__001_3621114074712832.jpg,building_exterior,test,5
test/building_exterior/1108075092683422_3621451614679078__001_3621451614679078.jpg,building_exterior,test,4
test/building_exterior/1108075092683422_3622033874620852__001_3622033874620852.jpg,building_exterior,test,4
test/building_exterior/1108075092683422_3625831404241099__001_3625831404241099.jpg,building_exterior,test,5
test/building_exterior/1108075092683422_3626467380844168__003_122137412001157562.jpg,building_exterior,test,4
test/building_exterior/1108075092683422_3626623927495180__002_10166245572709863.jpg,building_exterior,test,5
test/building_exterior/1108075092683422_3627201070770799__009_2822756864734493.jpg,building_exterior,test,5
test/building_exterior/1108075092683422_3627934874030752__009_991939303356492.jpg,building_exterior,test,5
test/building_exterior/1108280606220345_2677591979289192__006_26802828616054078.jpg,building_exterior,test,5
test/building_exterior/1108280606220345_2677645482617175__005_10173739718870618.jpg,building_exterior,test,3
test/building_exterior/1108280606220345_2677931905921866__001_2677931905921866.jpg,building_exterior,test,5
test/building_exterior/1108280606220345_2677940339254356__001_2677940339254356.jpg,building_exterior,test,4
test/building_exterior/1108280606220345_2678325309215859__002_10226078071298181.jpg,building_exterior,test,4
test/building_exterior/1108280606220345_2678388985876158__001_2678388985876158.jpg,building_exterior,test,5
test/building_exterior/1108280606220345_2678419559206434__002_26673694745585290.jpg,building_exterior,test,5
test/building_exterior/1108280606220345_2678496935865363__001_1490826466073797.jpg,building_exterior,test,5
test/building_exterior/1108280606220345_2678542925860764__006_26813982354938704.jpg,building_exterior,test,5
test/building_exterior/1108280606220345_2679182042463519__002_10243173051361472.jpg,building_exterior,test,4
test/building_exterior/1108280606220345_2679182042463519__003_10243173051201468.jpg,building_exterior,test,4
test/building_exterior/1108280606220345_2679182042463519__004_10243173052681505.jpg,building_exterior,test,4
test/building_exterior/1108280606220345_2679182042463519__005_10243173052961512.jpg,building_exterior,test,5
test/building_exterior/1108280606220345_2679580165757040__001_2679580165757040.jpg,building_exterior,test,4
test/building_exterior/1108280606220345_2679599825755074__002_10165453112394113.jpg,building_exterior,test,4
test/building_exterior/1108280606220345_2679723045742752__003_10214271923348376.jpg,building_exterior,test,4
test/building_exterior/1108280606220345_2679786959069694__002_26691824020439029.jpg,building_exterior,test,5
test/building_exterior/1108280606220345_2680361415678915__005_26838403319163274.jpg,building_exterior,test,5
test/building_exterior/1108280606220345_2680410865673970__002_26826868013650138.jpg,building_exterior,test,5
test/building_exterior/1108280606220345_2681275418920848__007_10164002393103464.jpg,building_exterior,test,5
test/building_exterior/1108280606220345_2681275418920848__008_10164002393128464.jpg,building_exterior,test,5
test/building_exterior/1108280606220345_2682075522174171__002_26723345573953540.jpg,building_exterior,test,5
test/building_exterior/1108280606220345_2684407448607645__003_122112471536782742.jpg,building_exterior,test,5
test/building_exterior/1108280606220345_2687145081667215__006_26930020973334841.jpg,building_exterior,test,5
test/building_exterior/110907419268500_2719909291701620__005_10215115886168270.jpg,building_exterior,test,2
test/building_exterior/110907419268500_2723674721325077__004_10228244934743509.jpg,building_exterior,test,4
test/building_exterior/110907419268500_2724049504620932__001_2724049504620932.jpg,building_exterior,test,3
test/building_exterior/110907419268500_2725038067855409__004_971861578792652.jpg,building_exterior,test,5
test/building_exterior/110907419268500_2725125861179963__007_27321324590804492.jpg,building_exterior,test,5
test/building_exterior/110907419268500_2725968077762408__001_2725968077762408.jpg,building_exterior,test,4
test/building_exterior/110907419268500_2726677267691489__001_2726677267691489.jpg,building_exterior,test,4
test/building_exterior/110907419268500_2726772981015251__004_2729809807387389.jpg,building_exterior,test,5
test/building_exterior/110907419268500_2727153510977198__004_10240772717442711.jpg,building_exterior,test,5
test/building_exterior/110907419268500_2728969400795609__008_35599488789696658.jpg,building_exterior,test,4
test/building_exterior/1109406492459598_27057631253877100__004_1365038192338085.jpg,building_exterior,test,5
test/building_exterior/1109406492459598_27058590013781224__001_27058590013781224.jpg,building_exterior,test,3
test/building_exterior/1109406492459598_27059259040380988__001_27059259040380988.jpg,building_exterior,test,5
test/building_exterior/1109406492459598_27060125993627626__001_27060125993627626.jpg,building_exterior,test,4
test/building_exterior/1109406492459598_27060125993627626__004_27342557375342072.jpg,building_exterior,test,3
test/building_exterior/1109406492459598_27060673830239509__007_122182286780957697.jpg,building_exterior,test,5
test/building_exterior/1109406492459598_27070715805901978__001_27070715805901978.jpg,building_exterior,test,4
test/building_exterior/1109406492459598_27071802795793279__006_1942744096673134.jpg,building_exterior,test,3
test/building_exterior/1109406492459598_27094047220235503__002_10237901073778538.jpg,building_exterior,test,3
test/building_exterior/1109406492459598_27099621256344766__004_10164245020392641.jpg,building_exterior,test,4
test/building_exterior/1109406492459598_27121096460863912__011_26719275797721336.jpg,building_exterior,test,5
test/building_exterior/1109406492459598_27146854424954782__005_122183618714957697.jpg,building_exterior,test,4
test/building_exterior/111163552234056_27708167678773605__001_27708167678773605.jpg,building_exterior,test,5
test/building_exterior/111163552234056_27710229448567428__001_27710229448567428.jpg,building_exterior,test,5
test/building_exterior/111163552234056_27731712739752432__001_27731712739752432.jpg,building_exterior,test,5
test/building_exterior/111163552234056_27731712739752432__003_27771895252401165.jpg,building_exterior,test,5
test/building_exterior/111163552234056_27788444720745900__001_27788444720745900.jpg,building_exterior,test,4
test/building_exterior/111163552234056_27788444720745900__005_10214898052121733.jpg,building_exterior,test,4
test/building_exterior/111163552234056_27788728587384180__001_27788728587384180.jpg,building_exterior,test,5
test/building_exterior/111163552234056_27860975333492838__005_27408338248784244.jpg,building_exterior,test,3
test/building_exterior/111163552234056_27881695188087519__001_27881695188087519.jpg,building_exterior,test,5
test/building_exterior/111163552234056_27883033467953691__001_27883033467953691.jpg,building_exterior,test,5
test/building_exterior/111163552234056_27908436252080079__001_27908436252080079.jpg,building_exterior,test,5
test/building_exterior/1117824112816877_1660846158514667__006_10162375744755894.jpg,building_exterior,test,5
test/building_exterior/1117824112816877_1661466888452594__001_1661466888452594.jpg,building_exterior,test,4
test/building_exterior/1117824112816877_1661466888452594__009_10163913457123361.jpg,building_exterior,test,4
test/building_exterior/1117824112816877_1662452838353999__004_944968234841346.jpg,building_exterior,test,4
test/building_exterior/1117824112816877_1664238331508783__006_10162391848580894.jpg,building_exterior,test,5
test/building_exterior/1117824112816877_1664313944834555__005_26656897603921065.jpg,building_exterior,test,4
test/building_exterior/1117824112816877_1665078774758072__001_1665078774758072.jpg,building_exterior,test,4
test/building_exterior/1117824112816877_1668893007709982__001_1668893007709982.jpg,building_exterior,test,5
test/building_exterior/1117824112816877_1677163273549622__001_26699603956386661.jpg,building_exterior,test,4
test/building_exterior/1117824112816877_1677163273549622__003_2489262484829090.jpg,building_exterior,test,4
test/building_exterior/1117824112816877_1677320593533890__001_1055012427705010.jpg,building_exterior,test,4
test/building_exterior/1117824112816877_1677331793532770__002_2489444504810888.jpg,building_exterior,test,4
test/building_exterior/1117824112816877_1677331793532770__005_2489444524810886.jpg,building_exterior,test,4
test/building_exterior/1117824112816877_1677400386859244__001_991112470370496.jpg,building_exterior,test,4
test/building_exterior/1117824112816877_1677400386859244__003_2489520514803287.jpg,building_exterior,test,4
test/building_exterior/1117824112816877_1677481633517786__002_2489614808127191.jpg,building_exterior,test,4
test/building_exterior/1117824112816877_1677573573508592__002_2489724451449560.jpg,building_exterior,test,4
test/building_exterior/1121067317909873_27711968945059682__001_27711968945059682.jpg,building_exterior,test,5
test/building_exterior/1121067317909873_27724121137177796__002_1501740114681489.jpg,building_exterior,test,3
test/building_exterior/1121067317909873_27736599319263311__007_27993172170270367.jpg,building_exterior,test,5
test/building_exterior/1121082361306682_26869560476032184__006_10239445223882625.jpg,building_exterior,test,5
test/building_exterior/1121082361306682_26869593839362181__001_1683768979604881.jpg,building_exterior,test,3
test/building_exterior/1121082361306682_26882088741446024__001_994332846908046.jpg,building_exterior,test,5
test/building_exterior/1121082361306682_26885114244476807__002_4476885659258061.jpg,building_exterior,test,4
test/building_exterior/1121082361306682_26886519854336246__001_26886519854336246.jpg,building_exterior,test,4
test/building_exterior/1121082361306682_26886787070976191__002_10239954727180095.jpg,building_exterior,test,3
test/building_exterior/1121082361306682_26895504490104449__009_10164413725409828.jpg,building_exterior,test,4
test/building_exterior/1121082361306682_26897224646599100__001_979626521231116.jpg,building_exterior,test,5
test/building_exterior/1121082361306682_26897252653262966__001_2005199473459421.jpg,building_exterior,test,5
test/building_exterior/1121082361306682_26909251742063057__001_26909251742063057.jpg,building_exterior,test,4
test/building_exterior/1121082361306682_26912037565117808__006_122207216900787967.jpg,building_exterior,test,2
test/building_exterior/1121082361306682_26913039768350921__001_1698312117977307.jpg,building_exterior,test,3
test/building_exterior/1121082361306682_26913774228277475__003_929759253399795.jpg,building_exterior,test,5
test/building_exterior/1121082361306682_26913857621602469__001_1392215689668972.jpg,building_exterior,test,4
test/building_exterior/1131541966889617_26868796239404170__001_26868796239404170.jpg,building_exterior,test,4
test/building_exterior/1131541966889617_26874719452145182__002_1886313975388644.jpg,building_exterior,test,5
test/building_exterior/1131541966889617_26874719452145182__003_1886313978721977.jpg,building_exterior,test,4
test/building_exterior/1131541966889617_26874768645473596__002_2051793629096051.jpg,building_exterior,test,2
test/building_exterior/1131541966889617_26874855272131600__001_26874855272131600.jpg,building_exterior,test,3
test/building_exterior/1131541966889617_26878467578437036__001_26878467578437036.jpg,building_exterior,test,5
test/building_exterior/1131541966889617_26879979924952468__002_26791076877175396.jpg,building_exterior,test,4
test/building_exterior/1131541966889617_26880642821552845__001_26880642821552845.jpg,building_exterior,test,3
test/building_exterior/1131541966889617_26885859844364476__003_1886996321987076.jpg,building_exterior,test,5
test/building_exterior/1131541966889617_26885859844364476__005_1886996328653742.jpg,building_exterior,test,5
test/building_exterior/1131541966889617_26886358057647988__004_1887027025317339.jpg,building_exterior,test,4
test/building_exterior/1131541966889617_26886740357609758__004_1269976085286800.jpg,building_exterior,test,5
test/building_exterior/1131541966889617_26888049384145522__001_26888049384145522.jpg,building_exterior,test,4
test/building_exterior/1131541966889617_26888049384145522__003_1887126981974010.jpg,building_exterior,test,5
test/building_exterior/1131541966889617_26890850843865376__003_26551239464560951.jpg,building_exterior,test,4
test/building_exterior/1131541966889617_26894651906818603__001_26894651906818603.jpg,building_exterior,test,5
test/building_exterior/1131541966889617_26894651906818603__004_1887530708600304.jpg,building_exterior,test,4
test/building_exterior/1131541966889617_26894651906818603__005_1887530701933638.jpg,building_exterior,test,4
test/building_exterior/1131541966889617_26898900906393703__003_1887764351910273.jpg,building_exterior,test,4
test/building_exterior/1131541966889617_26900821182868342__001_26900821182868342.jpg,building_exterior,test,4
test/building_exterior/1131541966889617_26900821182868342__002_1887876128565762.jpg,building_exterior,test,4
test/building_exterior/1131541966889617_26902762479340879__002_1887997098553665.jpg,building_exterior,test,5
test/building_exterior/1131541966889617_26923509990599461__003_1889426538410721.jpg,building_exterior,test,4
test/building_exterior/1131541966889617_26924172057199921__001_26924172057199921.jpg,building_exterior,test,4
test/building_exterior/1131541966889617_26924563127160814__002_1889509281735780.jpg,building_exterior,test,4
test/building_exterior/1131541966889617_26924563127160814__004_1889509285069113.jpg,building_exterior,test,5
test/building_exterior/1131541966889617_26925109730439487__002_1889551771731531.jpg,building_exterior,test,5
